,id,Temperature,Light,CO2,HumidityRatio,value
1435,1435,22.1,447.0,592.0,0.004995456030553021,1
1436,1436,22.1,438.0,594.0,0.005003754716421,1
1437,1437,22.1,447.0,588.0,0.005003754716421,1
1438,1438,22.1,447.0,585.0,0.00503861159607086,1
1439,1439,22.1,447.0,588.25,0.00503861159607086,1
1440,1440,22.075,447.0,594.0,0.0050267335872278,1
1441,1441,22.1,447.0,585.5,0.00503861159607086,1
1442,1442,22.025,447.0,583.5,0.00500304762993183,1
1443,1443,22.033333333333307,447.0,588.333333333333,0.00500698881213204,1
1444,1444,22.0,443.5,591.0,0.00500773607549388,1
1445,1445,22.0,447.0,594.666666666667,0.00502423341631879,1
1446,1446,21.9175,440.0,602.5,0.00500988223078186,1
1447,1447,21.89,443.5,605.5,0.00501738875542855,1
1448,1448,21.89,442.333333333333,606.666666666667,0.00502148554368102,1
1449,1449,21.89,447.0,610.0,0.00503951204800542,1
1450,1450,21.89,442.5,603.0,0.00503049866628219,1
1451,1451,21.89,441.0,610.0,0.00503951204800542,1
1452,1452,21.89,438.0,610.5,0.00503500532475285,1
1453,1453,21.89,441.0,607.0,0.00503951204800542,1
1454,1454,21.89,438.0,607.5,0.0050518034406961294,1
1455,1455,21.865,438.0,617.0,0.00504812681021909,1
1456,1456,21.79,433.5,614.75,0.005024868511682029,1
1457,1457,21.79,429.0,612.5,0.005024868511682029,1
1458,1458,21.79,432.75,612.75,0.00503708449464411,1
1459,1459,21.79,434.0,618.333333333333,0.0050302977786788215,1
1460,1460,21.79,440.25,613.75,0.00502894045311512,1
1461,1461,21.79,444.0,611.0,0.00504115659474208,1
1462,1462,21.79,444.0,612.0,0.00504115659474208,1
1463,1463,21.79,444.0,617.5,0.00504115659474208,1
1464,1464,21.79,444.0,615.0,0.0050302977786788215,1
1465,1465,21.79,444.0,606.75,0.00504115659474208,1
1466,1466,21.79,444.0,607.0,0.00504115659474208,1
1467,1467,21.76,444.0,608.0,0.005046482212801321,1
1468,1468,21.7,440.25,610.75,0.00503190875266905,1
1469,1469,21.7,444.0,612.5,0.00502785910908216,1
1470,1470,21.7,439.0,617.333333333333,0.00503865827489077,1
1471,1471,21.7,444.0,619.0,0.0050618777410547785,1
1472,1472,21.7,432.75,624.0,0.00507402814706102,1
1473,1473,21.7,429.0,627.0,0.00507807838703493,1
1474,1474,21.675,436.5,628.5,0.00507430274876678,1
1475,1475,21.7,439.0,626.0,0.00507807838703493,1
1476,1476,21.65,440.25,626.5,0.00505841206597156,1
1477,1477,21.7,444.0,627.5,0.00509427987015004,1
1478,1478,21.7,444.0,625.25,0.00509427987015004,1
1479,1479,21.6666666666667,444.0,622.333333333333,0.005083822517654621,1
1480,1480,21.675,444.0,625.25,0.00508643507628818,1
1481,1481,21.65,444.0,630.0,0.00507860095656655,1
1482,1482,21.6,444.0,629.0,0.00506296468914706,1
1483,1483,21.6333333333333,444.0,633.0,0.00507822464341175,1
1484,1484,21.625,444.0,631.5,0.00508166310866195,1
1485,1485,21.6,444.0,630.666666666667,0.0050774563762716,1
1486,1486,21.575,444.0,628.0,0.00507365102439193,1
1487,1487,21.6,444.0,629.0,0.0050774563762716,1
1488,1488,21.6,444.0,626.0,0.0050774563762716,1
1489,1489,21.6,444.0,626.0,0.0050855076029942105,1
1490,1490,21.575,444.0,629.75,0.0050857093344605295,1
1491,1491,21.533333333333307,444.0,626.666666666667,0.0050785303283783,1
1492,1492,21.5,444.0,629.333333333333,0.00507982834200202,1
1493,1493,21.525,444.0,633.25,0.00508767341952366,1
1494,1494,21.533333333333307,444.0,633.0,0.00509029082307654,1
1495,1495,21.525,444.0,621.5,0.005091279971062361,1
1496,1496,21.533333333333307,444.0,619.0,0.00509029082307654,1
1497,1497,21.5,440.25,619.0,0.00509423237108781,1
1498,1498,21.5,440.25,624.75,0.00509423237108781,1
1499,1499,21.5,436.5,620.25,0.00509063130178034,1
1500,1500,21.5,434.0,615.0,0.00507982834200202,1
1501,1501,21.5,429.0,615.666666666667,0.00508943095453518,1
1502,1502,21.5,429.0,615.0,0.00509423237108781,1
1503,1503,21.5,429.0,614.0,0.00509423237108781,1
1504,1504,21.5,429.0,606.75,0.00509423237108781,1
1505,1505,21.5,429.0,603.0,0.00509423237108781,1
1506,1506,21.5,429.0,603.0,0.0051074366457325,1
1507,1507,21.463333333333303,429.0,602.333333333333,0.00509442310420516,1
1508,1508,21.5,429.0,605.0,0.00510010086894725,1
1509,1509,21.445,429.0,601.0,0.0050857342855617,1
1510,1510,21.4175,429.0,599.25,0.0050727244222225,1
1511,1511,21.39,429.0,598.5,0.0050597425503161285,1
1512,1512,21.39,429.0,594.75,0.00506848525849145,1
1513,1513,21.445,438.0,599.5,0.0050857342855617,1
1514,1514,21.39,441.0,600.0,0.0050597425503161285,1
1515,1515,21.39,423.5,587.5,0.0050728567040004,1
1516,1516,21.39,423.5,588.75,0.00506848525849145,1
1517,1517,21.315,428.25,580.75,0.005053749364736839,1
1518,1518,21.29,423.5,575.75,0.00504594442999233,1
1519,1519,21.323333333333302,426.666666666667,573.0,0.0050658518907916,1
1520,1520,21.323333333333302,433.0,585.333333333333,0.00507060125456876,1
1521,1521,21.29,433.0,586.25,0.005060162738304,1
1522,1522,21.29,433.0,586.25,0.00506450735001229,1
1523,1523,21.323333333333302,433.0,583.0,0.005076406130219721,1
1524,1524,21.29,433.0,583.75,0.00507319675404227,1
1525,1525,21.29,433.0,585.0,0.00507754154636647,1
1526,1526,21.29,433.0,582.0,0.00507754154636647,1
1527,1527,21.29,433.0,584.0,0.00507754154636647,1
1528,1528,21.29,426.0,585.0,0.00507754154636647,1
1529,1529,21.29,419.0,582.0,0.0050880746261441215,1
1530,1530,21.29,419.0,575.0,0.00508939128599647,1
1531,1531,21.29,419.0,578.666666666667,0.0050880746261441215,1
1532,1532,21.29,419.0,578.0,0.0050880746261441215,1
1533,1533,21.29,419.0,579.0,0.0051040065816680006,1
1534,1534,21.29,419.0,575.0,0.0050980813796919,1
1535,1535,21.29,419.0,571.0,0.0051040065816680006,1
1536,1536,21.23,419.0,573.0,0.0050791983134978,1
1537,1537,21.2675,419.0,573.0,0.0050969098691982795,1
1538,1538,21.29,419.0,575.666666666667,0.00510756175659946,1
1539,1539,21.245,419.0,578.5,0.00509336709226649,1
1540,1540,21.2225,419.0,577.5,0.00509060986038533,1
1541,1541,21.29,419.0,576.0,0.00512494319210037,1
1542,1542,21.245,419.0,573.5,0.00511069982853226,1
1543,1543,21.245,419.0,573.75,0.0051063665546401795,1
1544,1544,21.29,419.0,574.666666666667,0.00512494319210037,1
1545,1545,21.29,419.0,568.5,0.00512494319210037,1
1546,1546,21.245,419.0,571.5,0.00511069982853226,1
1547,1547,21.2,419.0,574.333333333333,0.00509649145910912,1
1548,1548,21.2675,411.5,572.0,0.0051213675596474,1
1549,1549,21.29,0.0,577.0,0.00513916508328268,0
1550,1550,21.29,0.0,582.333333333333,0.00512968375082379,0
1551,1551,21.29,0.0,586.0,0.00512494319210037,0
1552,1552,21.29,0.0,586.0,0.005116252353912,0
1553,1553,21.39,0.0,586.0,0.00513923068232968,0
1554,1554,21.34,0.0,583.0,0.00512337459613129,0
1555,1555,21.39,0.0,582.0,0.00513923068232968,0
1556,1556,21.34,0.0,579.5,0.00511624209370366,0
1557,1557,21.29,0.0,578.0,0.0050933412987279,0
1558,1558,21.356666666666698,0.0,580.0,0.0051143754829636,0
1559,1559,21.39,0.0,578.0,0.00512492133135788,0
1560,1560,21.39,0.0,572.0,0.00510902281833226,0
1561,1561,21.34,0.0,573.0,0.00510118512135762,0
1562,1562,21.34,0.0,574.5,0.0051091097535152785,0
1563,1563,21.39,0.0,569.0,0.00510902281833226,0
1564,1564,21.39,0.0,564.0,0.00510902281833226,0
1565,1565,21.315,0.0,561.0,0.00510122014212673,0
1566,1566,21.29,0.0,560.0,0.0050933412987279,0
1567,1567,21.29,0.0,553.5,0.0050933412987279,0
1568,1568,21.29,0.0,551.333333333333,0.0050933412987279,0
1569,1569,21.29,0.0,557.0,0.0050933412987279,0
1570,1570,21.29,0.0,556.5,0.0050933412987279,0
1571,1571,21.29,0.0,554.5,0.00508544132302639,0
1572,1572,21.29,0.0,549.75,0.00508544132302639,0
1573,1573,21.29,0.0,553.5,0.0050933412987279,0
1574,1574,21.29,0.0,556.0,0.0050933412987279,0
1575,1575,21.29,0.0,551.0,0.0050933412987279,0
1576,1576,21.29,0.0,543.0,0.0050933412987279,0
1577,1577,21.29,0.0,546.5,0.0050933412987279,0
1578,1578,21.29,0.0,545.0,0.00510756175659946,0
1579,1579,21.29,0.0,543.0,0.0050933412987279,0
1580,1580,21.29,0.0,537.0,0.0050933412987279,0
1581,1581,21.245,0.0,544.0,0.0050713086317725,0
1582,1582,21.29,0.0,547.0,0.0050933412987279,0
1583,1583,21.29,0.0,541.5,0.00508939128599647,0
1584,1584,21.29,0.0,542.0,0.00507754154636647,0
1585,1585,21.29,0.0,541.0,0.0050880746261441215,0
1586,1586,21.245,0.0,539.0,0.00506343098624753,0
1587,1587,21.29,0.0,537.0,0.00507754154636647,0
1588,1588,21.245,0.0,535.5,0.00506343098624753,0
1589,1589,21.26,0.0,534.333333333333,0.00506813065130459,0
1590,1590,21.245,0.0,534.0,0.00506343098624753,0
1591,1591,21.23,0.0,534.75,0.005063982004424089,0
1592,1592,21.2,0.0,537.0,0.0050493550880857,0
1593,1593,21.2,0.0,535.0,0.0050493550880857,0
1594,1594,21.2,0.0,530.333333333333,0.0050493550880857,0
1595,1595,21.2,0.0,529.0,0.0050493550880857,0
1596,1596,21.2,0.0,528.0,0.0050493550880857,0
1597,1597,21.2,0.0,526.0,0.0050493550880857,0
1598,1598,21.2,0.0,532.333333333333,0.0050493550880857,0
1599,1599,21.2,0.0,534.0,0.0050493550880857,0
1600,1600,21.175,0.0,531.0,0.00503723634736724,0
1601,1601,21.2,0.0,528.0,0.0050493550880857,0
1602,1602,21.1,0.0,525.0,0.0050181990405259785,0
1603,1603,21.1666666666667,0.0,526.333333333333,0.005038950800529379,0
1604,1604,21.1,0.0,526.0,0.0050181990405259785,0
1605,1605,21.2,0.0,524.5,0.005040714188700279,0
1606,1606,21.1333333333333,0.0,522.333333333333,0.0050170921304334894,0
1607,1607,21.1,0.0,521.5,0.00500102496279949,0
1608,1608,21.15,0.0,521.5,0.00501652801988182,0
1609,1609,21.15,0.0,518.5,0.00503375576425692,0
1610,1610,21.1,0.0,519.0,0.00500961188406129,0
1611,1611,21.1,0.0,520.333333333333,0.00501247424341539,0
1612,1612,21.1,0.0,522.0,0.00500961188406129,0
1613,1613,21.1,0.0,518.666666666667,0.00500674955084085,0
1614,1614,21.1,0.0,518.0,0.00500102496279949,0
1615,1615,21.1,0.0,518.666666666667,0.00500102496279949,0
1616,1616,21.1,0.0,524.0,0.00500102496279949,0
1617,1617,21.1,0.0,523.5,0.00500102496279949,0
1618,1618,21.05,0.0,515.0,0.00497856065948955,0
1619,1619,21.0,0.0,515.0,0.00495618242297541,0
1620,1620,21.0,0.0,517.0,0.00495618242297541,0
1621,1621,21.0,0.0,520.0,0.00495618242297541,0
1622,1622,21.0,0.0,518.0,0.00495618242297541,0
1623,1623,21.0,0.0,519.5,0.00495618242297541,0
1624,1624,21.0,0.0,518.0,0.00495618242297541,0
1625,1625,20.963333333333303,0.0,519.333333333333,0.00494493428856739,0
1626,1626,21.0,0.0,521.0,0.00495618242297541,0
1627,1627,20.945,0.0,519.5,0.00493931868467299,0
1628,1628,20.963333333333303,0.0,517.0,0.00494493428856739,0
1629,1629,21.0,0.0,519.333333333333,0.00495618242297541,0
1630,1630,20.926666666666698,0.0,510.666666666667,0.00493370871643604,0
1631,1631,20.89,0.0,511.0,0.00491403123435799,0
1632,1632,20.89,0.0,514.5,0.004905557030509111,0
1633,1633,20.89,0.0,515.5,0.00491403123435799,0
1634,1634,20.89,0.0,513.0,0.004905557030509111,0
1635,1635,20.89,0.0,513.0,0.00491403123435799,0
1636,1636,20.89,0.0,511.0,0.004905557030509111,0
1637,1637,20.89,0.0,508.666666666667,0.004905557030509111,0
1638,1638,20.89,0.0,509.0,0.004905557030509111,0
1639,1639,20.89,0.0,510.75,0.004905557030509111,0
1640,1640,20.89,0.0,510.0,0.004905557030509111,0
1641,1641,20.84,0.0,510.0,0.00488345761995822,0
1642,1642,20.84,0.0,510.0,0.00488345761995822,0
1643,1643,20.79,0.0,511.0,0.00486144306830351,0
1644,1644,20.89,0.0,515.5,0.004905557030509111,0
1645,1645,20.856666666666698,0.0,518.0,0.00488056471865244,0
1646,1646,20.79,0.0,514.0,0.0048446016983366,0
1647,1647,20.84,0.0,511.5,0.00486809897390912,0
1648,1648,20.79,0.0,512.5,0.00486144306830351,0
1649,1649,20.79,0.0,512.25,0.00484881195599091,0
1650,1650,20.79,0.0,514.0,0.0048446016983366,0
1651,1651,20.79,0.0,516.0,0.0048446016983366,0
1652,1652,20.79,0.0,512.0,0.0048446016983366,0
1653,1653,20.79,0.0,515.0,0.0048394984315492,0
1654,1654,20.79,0.0,509.0,0.00482929214725061,0
1655,1655,20.745,0.0,508.5,0.00483109161722008,0
1656,1656,20.745,0.0,516.0,0.00483109161722008,0
1657,1657,20.7,0.0,518.0,0.00481761483395393,0
1658,1658,20.745,0.0,511.0,0.00481582508769021,0
1659,1659,20.7,0.0,517.0,0.00480239121811869,0
1660,1660,20.73,0.0,518.25,0.00481134344689619,0
1661,1661,20.7,0.0,511.0,0.00480239121811869,0
1662,1662,20.7,0.0,510.5,0.00480239121811869,0
1663,1663,20.7,0.0,512.0,0.00480239121811869,0
1664,1664,20.7,0.0,513.0,0.00480239121811869,0
1665,1665,20.7,0.0,511.0,0.00480239121811869,0
1666,1666,20.7,0.0,513.0,0.00480239121811869,0
1667,1667,20.7,0.0,512.5,0.00480239121811869,0
1668,1668,20.7,0.0,508.5,0.00480239121811869,0
1669,1669,20.7,0.0,509.0,0.00479782427756501,0
1670,1670,20.7,0.0,515.0,0.00480239121811869,0
1671,1671,20.7,0.0,515.0,0.00480239121811869,0
1672,1672,20.7,0.0,515.0,0.00480239121811869,0
1673,1673,20.65,0.0,518.0,0.00478067454929088,0
1674,1674,20.6,0.0,515.0,0.00475904149675229,0
1675,1675,20.7,0.0,513.5,0.004788690596105661,0
1676,1676,20.6,0.0,511.0,0.00475904149675229,0
1677,1677,20.7,0.0,512.5,0.004788690596105661,0
1678,1678,20.6,0.0,512.0,0.00475904149675229,0
1679,1679,20.6,0.0,517.666666666667,0.0047489565826073395,0
1680,1680,20.6,0.0,514.5,0.00475147778071744,0
1681,1681,20.6,0.0,512.5,0.00474391424723795,0
1682,1682,20.6,0.0,511.5,0.00474391424723795,0
1683,1683,20.6,0.0,512.0,0.00474391424723795,0
1684,1684,20.6,0.0,511.0,0.0047388719930013395,0
1685,1685,20.6,0.0,511.0,0.00474391424723795,0
1686,1686,20.6,0.0,505.5,0.00474391424723795,0
1687,1687,20.6,0.0,507.5,0.00473635089630721,0
1688,1688,20.5,0.0,509.0,0.00469948978389975,0
1689,1689,20.6,0.0,513.333333333333,0.0047287877279186,0
1690,1690,20.55,0.0,514.0,0.00471411864861635,0
1691,1691,20.6,0.0,513.0,0.0047287877279186,0
1692,1692,20.533333333333303,0.0,512.0,0.00470923789681501,0
1693,1693,20.5,0.0,516.0,0.00469948978389975,0
1694,1694,20.5,0.0,514.333333333333,0.00469948978389975,0
1695,1695,20.55,0.0,513.0,0.00471411864861635,0
1696,1696,20.5,0.0,514.5,0.00469948978389975,0
1697,1697,20.5,0.0,513.0,0.00469948978389975,0
1698,1698,20.5,0.0,513.5,0.00469948978389975,0
1699,1699,20.5,0.0,507.5,0.00469948978389975,0
1700,1700,20.5,0.0,511.5,0.00469948978389975,0
1701,1701,20.5,0.0,512.0,0.00469948978389975,0
1702,1702,20.5,0.0,507.0,0.00469122243868141,0
1703,1703,20.5,0.0,511.5,0.00469948978389975,0
1704,1704,20.5,0.0,517.0,0.00468295531158386,0
1705,1705,20.5,0.0,510.5,0.00469122243868141,0
1706,1706,20.5,0.0,508.5,0.00469948978389975,0
1707,1707,20.5,0.0,511.666666666667,0.004688466705413671,0
1708,1708,20.5,0.0,514.0,0.00469122243868141,0
1709,1709,20.5,0.0,515.0,0.00468295531158386,0
1710,1710,20.5,0.0,515.0,0.00468295531158386,0
1711,1711,20.5,0.0,512.0,0.00468295531158386,0
1712,1712,20.5,0.0,507.0,0.00468295531158386,0
1713,1713,20.5,0.0,510.5,0.00468295531158386,0
1714,1714,20.445,0.0,514.5,0.00465947723699815,0
1715,1715,20.4725,0.0,511.5,0.0046674525555926395,0
1716,1716,20.5,0.0,508.0,0.004667924730200211,0
1717,1717,20.39,0.0,512.0,0.00463609912371531,0
1718,1718,20.5,0.0,509.5,0.004667924730200211,0
1719,1719,20.5,0.0,512.0,0.004667924730200211,0
1720,1720,20.445,0.0,514.666666666667,0.00464524762123115,0
1721,1721,20.445,0.0,514.5,0.00464524762123115,0
1722,1722,20.5,0.0,516.0,0.004667924730200211,0
1723,1723,20.445,0.0,510.5,0.00464524762123115,0
1724,1724,20.39,0.0,507.5,0.0046226651227873295,0
1725,1725,20.39,0.0,514.0,0.0046226651227873295,0
1726,1726,20.39,0.0,516.0,0.0046226651227873295,0
1727,1727,20.39,0.0,512.5,0.0046226651227873295,0
1728,1728,20.39,0.0,513.0,0.0046226651227873295,0
1729,1729,20.39,0.0,512.5,0.0046226651227873295,0
1730,1730,20.39,0.0,509.0,0.0046226651227873295,0
1731,1731,20.39,0.0,505.0,0.0046226651227873295,0
1732,1732,20.39,0.0,515.0,0.00461768971306071,0
1733,1733,20.39,0.0,517.0,0.0046226651227873295,0
1734,1734,20.39,0.0,516.0,0.0046226651227873295,0
1735,1735,20.39,0.0,515.0,0.00460773913063346,0
1736,1736,20.39,0.0,516.333333333333,0.0046226651227873295,0
1737,1737,20.39,0.0,511.0,0.004615202037826,0
1738,1738,20.39,0.0,513.5,0.004615202037826,0
1739,1739,20.39,0.0,507.666666666667,0.0046226651227873295,0
1740,1740,20.39,0.0,509.0,0.0046226651227873295,0
1741,1741,20.39,0.0,513.0,0.00460773913063346,0
1742,1742,20.39,0.0,512.5,0.004615202037826,0
1743,1743,20.39,0.0,510.0,0.0046226651227873295,0
1744,1744,20.39,0.0,511.0,0.0046226651227873295,0
1745,1745,20.39,0.0,514.0,0.004615202037826,0
1746,1746,20.39,0.0,507.666666666667,0.00461768971306071,0
1747,1747,20.39,0.0,514.0,0.0046226651227873295,0
1748,1748,20.34,0.0,515.0,0.00460830445582707,0
1749,1749,20.39,0.0,514.0,0.0046226651227873295,0
1750,1750,20.356666666666698,0.0,510.333333333333,0.0046130869598168785,0
1751,1751,20.39,0.0,518.5,0.0046226651227873295,0
1752,1752,20.39,0.0,513.5,0.0046226651227873295,0
1753,1753,20.29,0.0,512.0,0.00459398321209564,0
1754,1754,20.29,0.0,511.0,0.00459398321209564,0
1755,1755,20.39,0.0,510.0,0.0046226651227873295,0
1756,1756,20.39,0.0,509.0,0.0046226651227873295,0
1757,1757,20.29,0.0,511.0,0.00459398321209564,0
1758,1758,20.34,0.0,510.5,0.00460830445582707,0
1759,1759,20.29,0.0,514.0,0.00459398321209564,0
1760,1760,20.34,0.0,512.0,0.00460830445582707,0
1761,1761,20.29,0.0,510.5,0.00459398321209564,0
1762,1762,20.29,0.0,515.5,0.00459398321209564,0
1763,1763,20.29,0.0,511.666666666667,0.00459398321209564,0
1764,1764,20.29,0.0,508.0,0.00459398321209564,0
1765,1765,20.29,0.0,510.0,0.00459398321209564,0
1766,1766,20.29,0.0,506.5,0.00459398321209564,0
1767,1767,20.29,0.0,508.0,0.00459398321209564,0
1768,1768,20.29,0.0,512.0,0.00459398321209564,0
1769,1769,20.29,0.0,507.0,0.00459398321209564,0
1770,1770,20.29,0.0,504.0,0.00459398321209564,0
1771,1771,20.29,0.0,501.0,0.00460733324720036,0
1772,1772,20.245,0.0,510.0,0.0045811277220593714,0
1773,1773,20.29,0.0,504.0,0.00460733324720036,0
1774,1774,20.29,0.0,508.5,0.00460733324720036,0
1775,1775,20.29,0.0,511.0,0.00460733324720036,0
1776,1776,20.29,0.0,510.5,0.00460733324720036,0
1777,1777,20.26,0.0,507.0,0.00459429257816965,0
1778,1778,20.29,0.0,511.0,0.00460733324720036,0
1779,1779,20.29,0.0,508.0,0.00460733324720036,0
1780,1780,20.29,0.0,510.0,0.00460733324720036,0
1781,1781,20.245,0.0,512.0,0.004594440125411521,0
1782,1782,20.29,0.0,511.5,0.00461475017917807,0
1783,1783,20.2,0.0,511.5,0.00458157888677931,0
1784,1784,20.2,0.0,513.0,0.00458157888677931,0
1785,1785,20.2,0.0,510.0,0.00458157888677931,0
1786,1786,20.245,0.0,515.0,0.0046018361494812,0
1787,1787,20.245,0.0,517.0,0.0046018361494812,0
1788,1788,20.26,0.0,513.333333333333,0.00460860497563174,0
1789,1789,20.29,0.0,509.0,0.00462216728674112,0
1790,1790,20.2,0.0,511.5,0.004596329397833471,0
1791,1791,20.2,0.0,513.0,0.004596329397833471,0
1792,1792,20.2,0.0,512.666666666667,0.004596329397833471,0
1793,1793,20.2,0.0,510.333333333333,0.004596329397833471,0
1794,1794,20.2,0.0,512.0,0.004596329397833471,0
1795,1795,20.2,0.0,512.0,0.004596329397833471,0
1796,1796,20.2,0.0,507.0,0.004596329397833471,0
1797,1797,20.2,0.0,505.0,0.0046125557621507106,0
1798,1798,20.2,0.0,509.0,0.0046125557621507106,0
1799,1799,20.2,0.0,513.75,0.0046125557621507106,0
1800,1800,20.2,0.0,510.0,0.0046125557621507106,0
1801,1801,20.15,0.0,514.0,0.004598205733741221,0
1802,1802,20.15,0.0,508.0,0.004598205733741221,0
1803,1803,20.2,0.0,514.5,0.0046125557621507106,0
1804,1804,20.2,0.0,513.0,0.0046273077317265715,0
1805,1805,20.15,0.0,511.0,0.0046129114709042894,0
1806,1806,20.2,0.0,513.0,0.0046273077317265715,0
1807,1807,20.1333333333333,0.0,511.666666666667,0.0046081215185107705,0
1808,1808,20.15,0.0,511.0,0.0046129114709042894,0
1809,1809,20.1,0.0,508.0,0.00459855479455644,0
1810,1810,20.15,0.0,512.5,0.0046129114709042894,0
1811,1811,20.2,0.0,510.5,0.0046273077317265715,0
1812,1812,20.15,0.0,512.0,0.0046129114709042894,0
1813,1813,20.1,0.0,511.0,0.00459855479455644,0
1814,1814,20.1,0.0,512.5,0.00459855479455644,0
1815,1815,20.1,0.0,515.0,0.00459855479455644,0
1816,1816,20.1666666666667,0.0,517.333333333333,0.00461770582157118,0
1817,1817,20.1,0.0,512.0,0.00459855479455644,0
1818,1818,20.1,0.0,511.0,0.00459855479455644,0
1819,1819,20.175,0.0,511.25,0.00462746932561189,0
1820,1820,20.2,0.0,511.5,0.00464206039591261,0
1821,1821,20.2,0.0,512.0,0.00464206039591261,0
1822,1822,20.15,0.0,510.5,0.00462761789834634,0
1823,1823,20.2,0.0,508.5,0.00464206039591261,0
1824,1824,20.2,0.0,511.0,0.00464206039591261,0
1825,1825,20.15,0.0,513.5,0.00462761789834634,0
1826,1826,20.1,0.0,512.5,0.00461321511449568,0
1827,1827,20.1666666666667,0.0,513.666666666667,0.0046456778811286795,0
1828,1828,20.1,0.0,511.0,0.00462640998898792,0
1829,1829,20.15,0.0,513.0,0.00464085427327286,0
1830,1830,20.15,0.0,507.5,0.00464085427327286,0
1831,1831,20.15,0.0,513.0,0.00464085427327286,0
1832,1832,20.1,0.0,512.5,0.00462640998898792,0
1833,1833,20.1,0.0,507.0,0.00462640998898792,0
1834,1834,20.175,0.0,511.0,0.004648091345742221,0
1835,1835,20.1,0.0,506.0,0.00462640998898792,0
1836,1836,20.15,0.0,504.0,0.00464085427327286,0
1837,1837,20.15,0.0,506.5,0.00464085427327286,0
1838,1838,20.1,0.0,509.0,0.00462640998898792,0
1839,1839,20.2,0.0,511.0,0.0046553383876123,0
1840,1840,20.1333333333333,0.0,511.333333333333,0.0046360350909770715,0
1841,1841,20.1,0.0,513.0,0.00464107161240899,0
1842,1842,20.1333333333333,0.0,508.333333333333,0.00465072744383843,0
1843,1843,20.1,0.0,506.0,0.00464107161240899,0
1844,1844,20.1,0.0,503.0,0.00464107161240899,0
1845,1845,20.1333333333333,0.0,506.333333333333,0.00466150227381999,0
1846,1846,20.1,0.0,508.5,0.00465720019063442,0
1847,1847,20.1,0.0,511.5,0.00465720019063442,0
1848,1848,20.1333333333333,0.0,506.666666666667,0.00468011421655387,0
1849,1849,20.1,0.0,502.0,0.00467039691763799,0
1850,1850,20.1,0.0,503.0,0.00467039691763799,0
1851,1851,20.15,0.0,506.0,0.004684979561899221,0
1852,1852,20.1333333333333,0.0,503.0,0.00469089005713866,0
1853,1853,20.1333333333333,0.0,502.666666666667,0.004696278116401171,0
1854,1854,20.15,0.0,502.0,0.0047077800625428,0
1855,1855,20.1,0.0,508.666666666667,0.0047077906627275,0
1856,1856,20.1,0.0,509.5,0.00471585656536653,0
1857,1857,20.1,0.0,505.666666666667,0.00471585656536653,0
1858,1858,20.1,0.0,509.5,0.0047231893842982105,0
1859,1859,20.1,0.0,510.0,0.004734922251510379,0
1860,1860,20.1,0.0,510.0,0.00474372219021507,0
1861,1861,20.1,0.0,510.5,0.00474372219021507,0
1862,1862,20.1,0.0,509.5,0.004751789017783971,0
1863,1863,20.1,0.0,508.0,0.00475985605301206,0
1864,1864,20.1,0.0,499.0,0.00476645650902515,0
1865,1865,20.1,0.0,500.5,0.00476645650902515,0
1866,1866,20.0,0.0,505.0,0.0047433688137961,0
1867,1867,20.0,0.0,505.0,0.0047302504926255,0
1868,1868,20.1,0.0,508.5,0.00478112468679117,0
1869,1869,20.1,0.0,511.0,0.004783813927187621,0
1870,1870,20.1,0.0,507.5,0.0047965270123705795,0
1871,1871,20.0,0.0,509.5,0.0047594030632529295,0
1872,1872,20.1,0.0,512.0,0.0048038617191859204,0
1873,1873,20.1,0.0,510.5,0.00481706462404567,0
1874,1874,20.05,0.0,509.0,0.00480206191343434,0
1875,1875,20.0,0.0,507.0,0.00478710051752731,0
1876,1876,20.05,0.0,506.0,0.00481814890562586,0
1877,1877,20.05,0.0,510.5,0.00481010530631251,0
1878,1878,20.1,0.0,505.0,0.00483320226312693,0
1879,1879,20.0,0.0,502.0,0.0048031370047054,0
1880,1880,20.0,0.0,505.0,0.004809697622340421,0
1881,1881,20.0,0.0,506.333333333333,0.0048162583773141,0
1882,1882,20.0,0.0,507.5,0.0048162583773141,0
1883,1883,20.0,0.0,508.0,0.0048242772643530794,0
1884,1884,20.05,0.0,509.0,0.0048474000979977,0
1885,1885,20.0,0.0,505.5,0.004832296356566621,0
1886,1886,20.0,0.0,507.0,0.004832296356566621,0
1887,1887,20.0,0.0,503.0,0.004832296356566621,0
1888,1888,20.0,0.0,508.0,0.004832296356566621,0
1889,1889,20.0,0.0,509.0,0.00484687704990708,0
1890,1890,20.0,0.0,512.0,0.00486000025388971,0
1891,1891,20.0,0.0,513.0,0.0048556257915097715,0
1892,1892,20.0,0.0,512.0,0.00486000025388971,0
1893,1893,20.0,0.0,506.0,0.0048534385832146795,0
1894,1894,20.0,0.0,504.0,0.00486000025388971,0
1895,1895,20.0,0.0,506.0,0.00484687704990708,0
1896,1896,20.0,0.0,513.0,0.00484687704990708,0
1897,1897,20.05,0.0,508.0,0.004868608919679,0
1898,1898,20.0,0.0,508.0,0.00484687704990708,0
1899,1899,20.025,0.0,509.0,0.0048610185199955,0
1900,1900,20.1,0.0,505.0,0.00489042422515518,0
1901,1901,20.0,0.0,504.5,0.00484687704990708,0
1902,1902,20.0,0.0,500.5,0.00484687704990708,0
1903,1903,20.0,0.0,502.0,0.00484687704990708,0
1904,1904,20.1,0.0,505.5,0.00489042422515518,0
