id,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
1439,03.02.2015,23.33,26.956,538.0,993.6,0.00478048254400917,1
1440,03.02.2015,23.29,27.0,538.4,999.6,0.0047767046348402,1
1441,03.02.2015,23.35,27.08,538.4,1005.4,0.00480849045959722,1
1442,03.02.2015,23.315,27.1,534.5,1013.75,0.004801832622162621,1
1443,03.02.2015,23.29,27.14,538.8,1019.8,0.00480166393565326,1
1444,03.02.2015,23.29,27.26,531.0,1023.0,0.00482305920427885,1
1445,03.02.2015,23.29,27.408333333333307,526.833333333333,1027.5,0.004849508152265061,1
1446,03.02.2015,23.29,27.4175,526.75,1038.5,0.0048511427110445,1
1447,03.02.2015,23.29,27.5,519.666666666667,1049.0,0.00486585412367001,1
1448,03.02.2015,23.29,27.5,505.8,1051.8,0.00486585412367001,1
1449,03.02.2015,23.3185714285714,27.585714285714307,493.0,1056.0,0.00488963512707243,1
1450,03.02.2015,23.29,27.65,503.5,1054.5,0.0048926039157939,1
1451,03.02.2015,23.29,27.772,496.2,1066.6,0.00491436209694374,1
1452,03.02.2015,23.29,27.7,513.0,1074.0,0.00490152102049775,1
1453,03.02.2015,23.29,27.79,520.5,1068.25,0.00491757244825221,1
1454,03.02.2015,23.33,27.874,528.0,1075.6,0.00494457844645588,1
1455,03.02.2015,23.29,27.9175,516.75,1085.25,0.0049403133780148295,1
1456,03.02.2015,23.29,27.963333333333306,513.0,1096.33333333333,0.00494848862518615,1
1457,03.02.2015,23.304285714285694,28.0142857142857,503.71428571428595,1099.14285714286,0.0049618904381021215,1
1458,03.02.2015,23.323333333333306,28.1,503.0,1108.83333333333,0.00498296766080685,1
1459,03.02.2015,23.29,28.1,498.0,1117.0,0.00497286699161319,1
1460,03.02.2015,23.29,28.236,481.6,1116.0,0.00499712832126751,1
1461,03.02.2015,23.29,28.35,484.0,1120.2,0.0050174664707096795,1
1462,03.02.2015,23.29,28.39,483.4,1120.6,0.005024602976200289,1
1463,03.02.2015,23.29,28.533333333333307,485.0,1129.33333333333,0.0050501767882762,1
1464,03.02.2015,23.29,28.575,478.0,1132.25,0.00505761142733373,1
1465,03.02.2015,23.29,28.6,478.75,1132.5,0.0050620722953919105,1
1466,03.02.2015,23.29,28.6833333333333,474.0,1142.83333333333,0.00507694231398356,1
1467,03.02.2015,23.29,28.772,473.0,1152.0,0.00509276478818188,1
1468,03.02.2015,23.29,28.79,474.0,1156.75,0.00509597696691146,1
1469,03.02.2015,23.29,28.89,479.0,1159.33333333333,0.00511382300356036,1
1470,03.02.2015,23.254,28.912,476.0,1160.8,0.00510654102587916,1
1471,03.02.2015,23.245,28.92,467.75,1160.0,0.0051051661578754,1
1472,03.02.2015,23.236,28.978,464.0,1167.0,0.005112685129071129,1
1473,03.02.2015,23.2,29.05,464.0,1171.0,0.0051142630350351215,1
1474,03.02.2015,23.2225,29.15,464.0,1175.5,0.00513905406343719,1
1475,03.02.2015,23.2,29.2,453.0,1181.0,0.00514088885036853,1
1476,03.02.2015,23.2,29.2,464.0,1192.0,0.00514088885036853,1
1477,03.02.2015,23.2,29.2,464.0,1197.75,0.00514088885036853,1
1478,03.02.2015,23.2,29.254,461.0,1198.2,0.00515047469737527,1
1479,03.02.2015,23.2,29.33,464.0,1196.5,0.00516396638590783,1
1480,03.02.2015,23.2,29.356666666666694,464.0,1203.25,0.00516870044928234,1
1481,03.02.2015,23.14,29.456,469.0,1209.0,0.00516740184512806,1
1482,03.02.2015,23.125,29.4725,469.0,1212.25,0.005165593914299171,1
1483,03.02.2015,23.1,29.5,463.0,1219.6,0.00516257728412937,1
1484,03.02.2015,23.1,29.55,465.25,1218.75,0.005171400165005021,1
1485,03.02.2015,23.1,29.6,466.0,1221.6,0.00518022329412355,1
1486,03.02.2015,23.1,29.62,469.0,1219.8,0.005183752615281321,1
1487,03.02.2015,23.1,29.7,466.5,1224.66666666667,0.0051978702971311715,1
1488,03.02.2015,23.1,29.745,469.0,1233.75,0.0052058117724775605,1
1489,03.02.2015,23.1,29.84,469.0,1235.75,0.0052225777697639895,1
1490,03.02.2015,23.1,29.84,469.0,1239.5,0.0052225777697639895,1
1491,03.02.2015,23.085714285714307,29.89,465.666666666667,1245.0,0.0052268457571293,1
1492,03.02.2015,23.0666666666667,29.856666666666694,464.0,1247.25,0.00521490474145376,1
1493,03.02.2015,23.025,29.9175,469.0,1246.0,0.005212350627370911,1
1494,03.02.2015,23.016666666666694,29.963333333333306,462.333333333333,1245.16666666667,0.005217748601246661,1
1495,03.02.2015,23.0,30.0,465.0,1254.6,0.00521887561724853,1
1496,03.02.2015,23.0,30.0,461.0,1261.2,0.00521887561724853,1
1497,03.02.2015,23.0,30.0,464.0,1261.0,0.00521887561724853,1
1498,03.02.2015,23.0,30.016666666666694,462.333333333333,1263.66666666667,0.0052217993333571,1
1499,03.02.2015,23.0,30.06,461.0,1270.2,0.00522940112280461,1
1500,03.02.2015,23.0,30.075,464.0,1273.25,0.00523203255439104,1
1501,03.02.2015,23.0,30.12,461.0,1280.2,0.00523992698162853,1
1502,03.02.2015,23.0,30.15,469.0,1284.5,0.00524519004352148,1
1503,03.02.2015,23.0,30.23,462.333333333333,1285.16666666667,0.005259225307046461,1
1504,03.02.2015,23.0,30.29,462.333333333333,1290.66666666667,0.00526975216689249,1
1505,03.02.2015,22.9685714285714,30.304285714285694,460.428571428571,1294.57142857143,0.0052621521240719,1
1506,03.02.2015,22.9175,30.29,464.0,1294.0,0.0052432718125789,1
1507,03.02.2015,22.912,30.29,461.0,1301.0,0.00524151064064436,1
1508,03.02.2015,22.908333333333307,30.306666666666693,462.333333333333,1313.16666666667,0.00524324454762937,1
1509,03.02.2015,22.89,30.34,464.0,1312.75,0.00524318460448223,1
1510,03.02.2015,22.945,30.39,469.0,1311.5,0.00526957174907314,1
1511,03.02.2015,22.926666666666694,30.373333333333306,469.0,1317.6,0.00526076361340516,1
1512,03.02.2015,22.963333333333306,30.39,469.0,1327.5,0.0052754745659686,1
1513,03.02.2015,22.93714285714289,30.391428571428598,469.0,1330.28571428571,0.00526729344587457,1
1514,03.02.2015,22.934,30.456,466.0,1330.0,0.00527756649320545,1
1515,03.02.2015,22.9175,30.5,465.25,1328.75,0.00527993189209704,1
1516,03.02.2015,22.93714285714289,30.405714285714307,456.142857142857,1330.0,0.00526979035275781,1
1517,03.02.2015,22.956,30.412,454.0,1321.8,0.00527696244872235,1
1518,03.02.2015,22.89,30.445,454.0,1321.5,0.00526148359397035,1
1519,03.02.2015,22.934,30.6,454.0,1331.6,0.00530273225818885,1
1520,03.02.2015,22.908333333333307,30.6,454.0,1336.83333333333,0.00529442503322916,1
1521,03.02.2015,22.89,30.68,454.0,1340.0,0.00530244234434886,1
1522,03.02.2015,22.945,30.7,454.0,1350.75,0.00532378527896655,1
1523,03.02.2015,22.89,30.675,454.0,1356.0,0.005301570825881121,1
1524,03.02.2015,22.89,30.675,454.0,1351.75,0.005301570825881121,1
1525,03.02.2015,22.89,30.745,454.0,1360.16666666667,0.005313772304801279,1
1526,03.02.2015,22.89,30.79,454.0,1364.2,0.00532161636332885,1
1527,03.02.2015,22.89,30.754,454.0,1363.2,0.00531534110081356,1
1528,03.02.2015,22.89,30.79,454.0,1363.16666666667,0.00532161636332885,1
1529,03.02.2015,22.89,30.79,454.0,1367.0,0.00532161636332885,1
1530,03.02.2015,22.89,30.79,454.0,1368.5,0.00532161636332885,1
1531,03.02.2015,22.912,30.79,454.0,1365.8,0.00532877401973244,1
1532,03.02.2015,22.89,30.89,454.0,1361.6,0.00533904830684845,1
1533,03.02.2015,22.89,30.865,465.25,1372.0,0.005334690230144761,1
1534,03.02.2015,22.89,30.89,465.25,1385.25,0.00533904830684845,1
1535,03.02.2015,22.89,30.89,469.0,1386.4,0.00533904830684845,1
1536,03.02.2015,22.89,30.89,469.0,1393.16666666667,0.00533904830684845,1
1537,03.02.2015,22.89,30.85,469.0,1393.0,0.00533207541318664,1
1538,03.02.2015,22.89,30.79,460.0,1389.0,0.00532161636332885,1
1539,03.02.2015,22.89,30.79,454.0,1385.2,0.00532161636332885,1
1540,03.02.2015,22.89,30.856666666666694,454.0,1377.33333333333,0.00533323755136582,1
1541,03.02.2015,22.89,30.856666666666694,454.0,1383.83333333333,0.00533323755136582,1
1542,03.02.2015,22.89,30.83,442.0,1388.6,0.00532858902448337,1
1543,03.02.2015,22.89,30.865,449.5,1377.5,0.005334690230144761,1
1544,03.02.2015,22.89,30.89,451.6,1374.0,0.00533904830684845,1
1545,03.02.2015,22.89,30.89,451.6,1377.6,0.00533904830684845,1
1546,03.02.2015,22.89,30.89,456.8,1373.0,0.00533904830684845,1
1547,03.02.2015,22.865,30.84,444.0,1372.25,0.00532219540359315,1
1548,03.02.2015,22.89,30.89,444.0,1376.0,0.00533904830684845,1
1549,03.02.2015,22.84,30.84,444.0,1361.75,0.0053140695648421,1
1550,03.02.2015,22.79,30.81,444.0,1356.6,0.00529265334760105,1
1551,03.02.2015,22.79,30.84,444.0,1363.0,0.00529785075094191,1
1552,03.02.2015,22.79,30.83,444.0,1363.8,0.00529611827359213,1
1553,03.02.2015,22.79,30.89,444.0,1363.5,0.0053065132812363785,1
1554,03.02.2015,22.79,30.89,444.0,1369.33333333333,0.0053065132812363785,1
1555,03.02.2015,22.79,30.9175,444.0,1366.25,0.00531127777487795,1
1556,03.02.2015,22.79,30.89,444.0,1372.57142857143,0.0053065132812363785,1
1557,03.02.2015,22.79,30.89,444.0,1361.66666666667,0.0053065132812363785,1
1558,03.02.2015,22.79,30.89,444.0,1367.25,0.0053065132812363785,1
1559,03.02.2015,22.79,30.89,444.0,1359.0,0.0053065132812363785,1
1560,03.02.2015,22.79,30.934,444.0,1363.8,0.00531413650580267,1
1561,03.02.2015,22.79,30.89,444.0,1353.75,0.0053065132812363785,1
1562,03.02.2015,22.79,31.0,444.0,1356.33333333333,0.005325571690057721,1
1563,03.02.2015,22.79,31.0,444.0,1363.8,0.005325571690057721,1
1564,03.02.2015,22.772,31.02,444.0,1364.0,0.00532317431933842,1
1565,03.02.2015,22.79,31.05,444.0,1373.33333333333,0.00533423498598668,1
1566,03.02.2015,22.7675,31.125,440.25,1374.25,0.00533987771455223,1
1567,03.02.2015,22.79,31.0833333333333,444.0,1369.0,0.0053400106495396,1
1568,03.02.2015,22.79,31.075,444.75,1360.75,0.00533856672368114,1
1569,03.02.2015,22.79,31.1142857142857,441.28571428571405,1359.5,0.00534537386092276,1
1570,03.02.2015,22.745,31.15,447.0,1366.33333333333,0.00533685389183532,1
1571,03.02.2015,22.772,31.2,439.8,1377.0,0.00535432904378901,1
1572,03.02.2015,22.79,31.2,441.0,1379.5,0.00536022630950282,1
1573,03.02.2015,22.745,31.2,442.5,1379.25,0.00534549389028849,1
1574,03.02.2015,22.7225,31.2,442.5,1381.5,0.00533814110163399,1
1575,03.02.2015,22.745,31.29,438.0,1381.0,0.00536104648725084,1
1576,03.02.2015,22.73,31.1666666666667,441.0,1374.0,0.00533483634054531,1
1577,03.02.2015,22.73,31.213333333333306,441.0,1372.5,0.0053428929465060395,1
1578,03.02.2015,22.7,31.1,442.5,1369.75,0.0053135653993026,1
1579,03.02.2015,22.7,31.12,443.4,1368.6,0.00531701169324883,1
1580,03.02.2015,22.715,31.2,441.0,1368.33333333333,0.00533569215804204,1
1581,03.02.2015,22.7,31.1666666666667,441.0,1365.33333333333,0.00532505319304875,1
1582,03.02.2015,22.715,31.2,441.0,1370.5,0.00533569215804204,1
1583,03.02.2015,22.715,31.2,441.0,1366.33333333333,0.00533569215804204,1
1584,03.02.2015,22.7,31.2,442.5,1373.5,0.0053307972477025,1
1585,03.02.2015,22.745,31.2225,438.0,1378.5,0.00534938196723674,1
1586,03.02.2015,22.7,31.272,441.0,1377.16666666667,0.00534320476475416,1
1587,03.02.2015,22.7,31.245,447.0,1401.16666666667,0.0053385518883447705,1
1588,03.02.2015,22.7,31.2675,442.5,1395.33333333333,0.0053424292805595896,1
1589,03.02.2015,22.7,31.29,447.0,1401.0,0.00534630672070471,1
1590,03.02.2015,22.7,31.29,444.0,1400.5,0.00534630672070471,1
1591,03.02.2015,22.7,31.29,447.0,1394.0,0.00534630672070471,1
1592,03.02.2015,22.7,31.29,447.0,1394.6,0.00534630672070471,1
1593,03.02.2015,22.7,31.29,447.0,1389.66666666667,0.00534630672070471,1
1594,03.02.2015,22.7,31.29,447.0,1377.2,0.00534630672070471,1
1595,03.02.2015,22.7,31.29,447.0,1387.0,0.00534630672070471,1
1596,03.02.2015,22.7,31.375714285714306,439.0,1393.42857142857,0.00536107836036269,1
1597,03.02.2015,22.7,31.39,447.0,1393.75,0.00536354036793693,1
1598,03.02.2015,22.7,31.39,441.4,1392.6,0.00536354036793693,1
1599,03.02.2015,22.7,31.37,438.6,1394.2,0.0053600935627436215,1
1600,03.02.2015,22.7,31.4175,440.0,1396.25,0.0053682797869201,1
1601,03.02.2015,22.7,31.39,443.5,1390.5,0.00536354036793693,1
1602,03.02.2015,22.7225,31.365,436.5,1397.5,0.005366615228720929,1
1603,03.02.2015,22.7,31.4175,433.0,1398.25,0.0053682797869201,1
1604,03.02.2015,22.7,31.4725,433.0,1402.25,0.00537775883971339,1
1605,03.02.2015,22.7,31.3785714285714,433.0,1398.0,0.00536157076033165,1
1606,03.02.2015,22.7,31.29,433.0,1384.25,0.00534630672070471,1
1607,03.02.2015,22.7,31.29,433.0,1387.33333333333,0.00534630672070471,1
1608,03.02.2015,22.7,31.29,433.0,1392.5,0.00534630672070471,1
1609,03.02.2015,22.7,31.236,433.0,1384.8,0.0053370009448791295,1
1610,03.02.2015,22.7225,31.315,433.0,1388.0,0.00535798643240495,1
1611,03.02.2015,22.7,31.27,433.0,1384.6,0.00534286010487543,1
1612,03.02.2015,22.7,31.275,433.0,1373.33333333333,0.00534372175528233,1
1613,03.02.2015,22.7,31.18,433.0,1368.8,0.0053273508022875105,1
1614,03.02.2015,22.7,31.2,433.0,1364.0,0.0053307972477025,1
1615,03.02.2015,22.7,31.15,433.0,1357.5,0.00532218120516758,1
1616,03.02.2015,22.7,31.2,433.0,1352.0,0.0053307972477025,1
1617,03.02.2015,22.7,31.2,433.0,1357.0,0.0053307972477025,1
1618,03.02.2015,22.7,31.1,433.0,1361.75,0.0053135653993026,1
1619,03.02.2015,22.7,31.1,433.0,1356.0,0.0053135653993026,1
1620,03.02.2015,22.7,31.1,433.0,1344.25,0.0053135653993026,1
1621,03.02.2015,22.7,31.05,433.0,1357.75,0.005304949830097811,1
1622,03.02.2015,22.7,31.1,433.0,1355.75,0.0053135653993026,1
1623,03.02.2015,22.7,31.1,433.0,1354.66666666667,0.0053135653993026,1
1624,03.02.2015,22.7,31.016666666666694,433.0,1343.33333333333,0.00529920624876767,1
1625,03.02.2015,22.7,31.05,433.0,1334.16666666667,0.005304949830097811,1
1626,03.02.2015,22.7225,30.9725,433.0,1340.25,0.00529888555878151,1
1627,03.02.2015,22.736,30.934,433.0,1336.8,0.00529661515620911,1
1628,03.02.2015,22.7675,31.0,433.0,1335.75,0.0053182490601398,1
1629,03.02.2015,22.73,31.0,433.0,1342.33333333333,0.00530606443699799,1
1630,03.02.2015,22.718000000000004,31.0,433.0,1348.8,0.00530217056838159,1
1631,03.02.2015,22.7,31.0,433.0,1353.25,0.00529633449754344,1
1632,03.02.2015,22.7,30.912,433.0,1339.0,0.00528117208699465,1
1633,03.02.2015,22.7,30.945,433.0,1338.25,0.00528685790505325,1
1634,03.02.2015,22.7,30.956,433.0,1347.6,0.0052887532006451,1
1635,03.02.2015,22.7,30.9725,433.0,1338.75,0.00529159616550726,1
1636,03.02.2015,22.7,30.89,433.0,1318.0,0.0052773815988853105,1
1637,03.02.2015,22.7,30.873333333333306,433.0,1311.16666666667,0.00527451004748194,1
1638,03.02.2015,22.66,30.83,433.0,1306.5,0.00525416760909382,1
1639,03.02.2015,22.68,30.87,433.0,1316.66666666667,0.0052674854976067,1
1640,03.02.2015,22.7,30.89,433.0,1306.33333333333,0.0052773815988853105,1
1641,03.02.2015,22.7,30.79,429.5,1300.5,0.0052601526848178,1
1642,03.02.2015,22.675,30.7225,433.0,1298.66666666667,0.00524050115769863,1
1643,03.02.2015,22.675,30.745,424.6,1298.2,0.0052443714625530395,1
1644,03.02.2015,22.7,30.7675,426.0,1292.5,0.00525627630958099,1
1645,03.02.2015,22.675,30.7225,426.0,1288.5,0.00524050115769863,1
1646,03.02.2015,22.7,30.7,433.0,1299.66666666667,0.00524464747133036,1
1647,03.02.2015,22.65,30.65,423.666666666667,1285.33333333333,0.0052200380105181104,1
1648,03.02.2015,22.7,30.675,426.0,1286.0,0.00524034060362104,1
1649,03.02.2015,22.6,30.5833333333333,419.0,1284.33333333333,0.00519267151632743,1
1650,03.02.2015,22.6,30.575,422.5,1275.25,0.00519124481065258,1
1651,03.02.2015,22.6,30.6,419.0,1273.8,0.00519552494714966,1
1652,03.02.2015,22.6,30.6,419.0,1271.8,0.00519552494714966,1
1653,03.02.2015,22.6,30.55,419.0,1273.33333333333,0.00518696473257251,1
1654,03.02.2015,22.6,30.58,419.0,1261.75,0.00519210083327859,1
1655,03.02.2015,22.6,30.5666666666667,419.0,1258.5,0.0051898181114685,1
1656,03.02.2015,22.6,30.4725,419.0,1251.5,0.005173696861751471,1
1657,03.02.2015,22.6,30.445,419.0,1241.33333333333,0.00516898904252297,1
1658,03.02.2015,22.6,30.4725,419.0,1238.75,0.005173696861751471,1
1659,03.02.2015,22.6,30.37,419.0,1246.8,0.005156149894757871,1
1660,03.02.2015,22.6,30.315,419.0,1240.75,0.00514673485382115,1
1661,03.02.2015,22.6,30.365,419.0,1240.25,0.00515529397026419,1
1662,03.02.2015,22.6,30.275,426.0,1239.0,0.00513988772887235,1
1663,03.02.2015,22.6,30.245,422.5,1235.25,0.0051347524832774894,1
1664,03.02.2015,22.6,30.254,424.6,1229.8,0.0051362930481255896,1
1665,03.02.2015,22.6,30.18,419.0,1220.6,0.00512362640632125,1
1666,03.02.2015,22.6,30.1666666666667,419.0,1214.16666666667,0.00512134418292066,1
1667,03.02.2015,22.6,30.1,419.0,1214.0,0.00510993331507665,1
1668,03.02.2015,22.6,30.14,419.0,1217.8,0.00511677978595181,1
1669,03.02.2015,22.6,30.1,419.0,1211.8,0.00510993331507665,1
1670,03.02.2015,22.6,30.1,419.0,1217.2,0.00510993331507665,1
1671,03.02.2015,22.6,30.1,415.5,1211.5,0.00510993331507665,1
1672,03.02.2015,22.6,30.181666666666693,419.0,1207.33333333333,0.00512391168541428,1
1673,03.02.2015,22.6,30.1,419.0,1204.75,0.00510993331507665,1
1674,03.02.2015,22.6,30.1225,0.0,1205.25,0.00511378443654941,0
1675,03.02.2015,22.575,30.05,0.0,1204.75,0.00509357366672771,0
1676,03.02.2015,22.5,30.1,0.0,1196.66666666667,0.00507873673636185,0
1677,03.02.2015,22.5,30.1,0.0,1191.5,0.00507873673636185,0
1678,03.02.2015,22.5,30.1,0.0,1184.0,0.00507873673636185,0
1679,03.02.2015,22.445,30.1,0.0,1189.25,0.0050616503992384106,0
1680,03.02.2015,22.39,30.075,0.0,1186.5,0.00504039100441317,0
1681,03.02.2015,22.39,30.1,0.0,1180.75,0.0050446148366279,0
1682,03.02.2015,22.39,30.05,0.0,1172.5,0.0050361672291023285,0
1683,03.02.2015,22.365,30.075,0.0,1164.0,0.0050326708378718105,0
1684,03.02.2015,22.356666666666694,30.1,0.0,1160.66666666667,0.0050343149090972,0
1685,03.02.2015,22.29,30.0,0.0,1143.25,0.00499697987960895,0
1686,03.02.2015,22.2675,29.945,0.0,1139.5,0.0049808645484254,0
1687,03.02.2015,22.245,29.9725,0.0,1138.25,0.00497859662034063,0
1688,03.02.2015,22.2,29.815,0.0,1135.5,0.00493856761746771,0
1689,03.02.2015,22.2,29.84,0.0,1124.75,0.0049427415333592,0
1690,03.02.2015,22.2,29.856666666666694,0.0,1119.33333333333,0.0049455241748295785,0
1691,03.02.2015,22.125,29.79,0.0,1110.25,0.00491172182783557,0
1692,03.02.2015,22.1,29.79,0.0,1105.5,0.0049041849823736,0
1693,03.02.2015,22.1,29.745,0.0,1096.75,0.00489671852714075,0
1694,03.02.2015,22.1,29.7,0.0,1092.25,0.00488925224975737,0
1695,03.02.2015,22.1,29.6,0.0,1092.5,0.00487266115895176,0
1696,03.02.2015,22.025,29.525,0.0,1085.75,0.00483787282281954,0
1697,03.02.2015,22.0,29.463333333333306,0.0,1074.33333333333,0.00482027729718789,0
1698,03.02.2015,22.0,29.39,0.0,1066.0,0.0048081870314844,0
1699,03.02.2015,22.0,29.39,0.0,1058.5,0.0048081870314844,0
1700,03.02.2015,21.9175,29.29,0.0,1050.75,0.0047674564232100215,0
1701,03.02.2015,21.89,29.2675,0.0,1044.0,0.00475571494671863,0
1702,03.02.2015,21.963333333333306,29.2,0.0,1039.0,0.00476610928505314,0
1703,03.02.2015,21.89,29.2,0.0,1030.5,0.00474466311607751,0
1704,03.02.2015,21.89,29.2,0.0,1030.8,0.00474466311607751,0
1705,03.02.2015,21.89,29.2,0.0,1032.33333333333,0.00474466311607751,0
1706,03.02.2015,21.89,29.16,0.0,1021.2,0.0047381140670239704,0
1707,03.02.2015,21.89,29.2,0.0,1018.66666666667,0.00474466311607751,0
1708,03.02.2015,21.89,29.2,0.0,1008.75,0.00474466311607751,0
1709,03.02.2015,21.79,29.0,0.0,1003.25,0.00468301413344449,0
1710,03.02.2015,21.81,29.0,0.0,989.8,0.0046887826013116704,0
1711,03.02.2015,21.815,29.0,0.0,992.0,0.0046902256978545,0
1712,03.02.2015,21.79,28.9725,0.0,985.75,0.004678539941591671,0
1713,03.02.2015,21.79,28.89,0.0,989.0,0.00466511774934596,0
1714,03.02.2015,21.7225,28.89,0.0,983.0,0.00464577016201608,0
1715,03.02.2015,21.7,28.89,0.0,976.75,0.00463933672315574,0
1716,03.02.2015,21.7,28.89,0.0,970.333333333333,0.00463933672315574,0
1717,03.02.2015,21.7,28.865,0.0,961.75,0.00463529214876545,0
1718,03.02.2015,21.7,28.865,0.0,958.75,0.00463529214876545,0
1719,03.02.2015,21.7,28.89,0.0,954.666666666667,0.00463933672315574,0
1720,03.02.2015,21.7,28.79,0.0,950.5,0.00462315873885162,0
1721,03.02.2015,21.7,28.815,0.0,942.75,0.0046272031566144,0
1722,03.02.2015,21.675,28.79,0.0,938.25,0.00461604477513936,0
1723,03.02.2015,21.675,28.7675,0.0,941.0,0.00461241048602348,0
1724,03.02.2015,21.6333333333333,28.73,0.0,944.333333333333,0.00459454332333087,0
1725,03.02.2015,21.6,28.65,0.0,938.0,0.00457225317349586,0
1726,03.02.2015,21.6,28.675,0.0,934.5,0.00457627227719972,0
1727,03.02.2015,21.6,28.6333333333333,0.0,936.666666666667,0.00456957379967104,0
1728,03.02.2015,21.6,28.6,0.0,926.0,0.00456421512076671,0
1729,03.02.2015,21.6,28.6,0.0,920.75,0.00456421512076671,0
1730,03.02.2015,21.6,28.56,0.0,920.2,0.0045577848270704395,0
1731,03.02.2015,21.6,28.5,0.0,911.333333333333,0.00454813963399493,0
1732,03.02.2015,21.6,28.5,0.0,905.333333333333,0.00454813963399493,0
1733,03.02.2015,21.6,28.5,0.0,904.2,0.00454813963399493,0
1734,03.02.2015,21.6,28.5,0.0,899.666666666667,0.00454813963399493,0
1735,03.02.2015,21.6,28.478,0.0,898.2,0.00454460313760389,0
1736,03.02.2015,21.6,28.4725,0.0,898.25,0.00454371901974407,0
1737,03.02.2015,21.6,28.39,0.0,895.0,0.00453045755125964,0
1738,03.02.2015,21.6,28.39,0.0,891.666666666667,0.00453045755125964,0
1739,03.02.2015,21.58,28.35,0.0,887.4,0.0045184546540919706,0
1740,03.02.2015,21.6,28.29,0.0,885.333333333333,0.00451438379662567,0
1741,03.02.2015,21.56,28.29,0.0,876.4,0.00450326718351884,0
1742,03.02.2015,21.533333333333307,28.29,0.0,871.333333333333,0.00449586953536044,0
1743,03.02.2015,21.5,28.29,0.0,863.5,0.00448663755713656,0
1744,03.02.2015,21.5,28.2675,0.0,865.25,0.00448304346261749,0
1745,03.02.2015,21.5,28.23,0.0,859.666666666667,0.00447705339672475,0
1746,03.02.2015,21.5,28.26,0.0,858.666666666667,0.0044818454402751106,0
1747,03.02.2015,21.5,28.2,0.0,852.25,0.00447226142648379,0
1748,03.02.2015,21.5,28.175,0.0,849.25,0.004468268173948679,0
1749,03.02.2015,21.5,28.1,0.0,849.0,0.0044562887217824785,0
1750,03.02.2015,21.5,28.1,0.0,845.0,0.0044562887217824785,0
1751,03.02.2015,21.5,28.1,0.0,844.5,0.0044562887217824785,0
1752,03.02.2015,21.5,28.05,0.0,843.75,0.0044483026748612,0
1753,03.02.2015,21.5,28.075,0.0,842.0,0.0044522956728702,0
1754,03.02.2015,21.5,28.1,0.0,833.2,0.0044562887217824785,0
1755,03.02.2015,21.5,28.033333333333307,0.0,832.666666666667,0.00444564070446765,0
1756,03.02.2015,21.4175,27.945,0.0,825.25,0.00440903711468536,0
1757,03.02.2015,21.39,27.89,0.0,820.333333333333,0.00439283690920249,0
1758,03.02.2015,21.4175,27.9175,0.0,824.5,0.0044046675624544,0
1759,03.02.2015,21.39,27.89,0.0,819.25,0.00439283690920249,0
1760,03.02.2015,21.39,27.89,0.0,820.2,0.00439283690920249,0
1761,03.02.2015,21.39,27.89,0.0,817.666666666667,0.00439283690920249,0
1762,03.02.2015,21.365,27.89,0.0,808.0,0.00438606372384652,0
1763,03.02.2015,21.39,27.79,0.0,806.666666666667,0.00437697549281461,0
1764,03.02.2015,21.39,27.856666666666694,0.0,804.666666666667,0.00438754968115165,0
1765,03.02.2015,21.29,27.85,0.0,803.8,0.00435949408340988,0
1766,03.02.2015,21.29,27.79,0.0,806.0,0.00435003631085442,0
1767,03.02.2015,21.29,27.79,0.0,801.5,0.00435003631085442,0
1768,03.02.2015,21.34,27.79,0.0,802.0,0.00436348755838157,0
1769,03.02.2015,21.29,27.79,0.0,803.666666666667,0.00435003631085442,0
1770,03.02.2015,21.29,27.79,0.0,800.0,0.00435003631085442,0
1771,03.02.2015,21.29,27.79,0.0,795.0,0.00435003631085442,0
1772,03.02.2015,21.29,27.79,0.0,785.0,0.00435003631085442,0
1773,03.02.2015,21.29,27.79,0.0,781.0,0.00435003631085442,0
1774,03.02.2015,21.29,27.79,0.0,782.0,0.00435003631085442,0
1775,03.02.2015,21.29,27.7675,0.0,778.0,0.00434648971978134,0
1776,03.02.2015,21.29,27.79,0.0,772.5,0.00435003631085442,0
1777,03.02.2015,21.245,27.745,0.0,770.75,0.00433088816734843,0
1778,03.02.2015,21.218000000000004,27.718000000000004,0.0,769.0,0.00431943255623199,0
1779,03.02.2015,21.23,27.7,0.0,767.0,0.00431980984000691,0
1780,03.02.2015,21.2,27.7,0.0,764.0,0.004311809318306071,0
1781,03.02.2015,21.2,27.7,0.0,765.25,0.004311809318306071,0
1782,03.02.2015,21.2,27.65,0.0,765.0,0.00430397241364211,0
1783,03.02.2015,21.2,27.6,0.0,766.0,0.00429613570509869,0
1784,03.02.2015,21.2,27.6,0.0,758.5,0.00429613570509869,0
1785,03.02.2015,21.2,27.575,0.0,749.75,0.00429221742436988,0
1786,03.02.2015,21.2,27.6,0.0,749.0,0.00429613570509869,0
1787,03.02.2015,21.2,27.54,0.0,747.8,0.00428673191371534,0
1788,03.02.2015,21.2,27.5,0.0,744.0,0.0042804628763440395,0
1789,03.02.2015,21.2,27.5,0.0,746.4,0.0042804628763440395,0
1790,03.02.2015,21.2,27.4725,0.0,750.5,0.00427615298595305,0
1791,03.02.2015,21.2,27.5,0.0,747.0,0.0042804628763440395,0
1792,03.02.2015,21.2,27.4725,0.0,750.0,0.00427615298595305,0
